ID,PA,PB,PC,PD,PE,PF,PG
PR40735,400,211,124,79,54,39,29
PR40736,431,224,130,82,56,40,30
PR40737,408,214,125,80,54,39,29
PR40738,317,169,100,65,45,33,25
PR40739,234,121,70,45,31,22,17
PR40740,342,179,105,67,46,33,25
PR40741,294,156,92,59,41,30,22
PR40742,243,126,73,47,32,23,17
PR40743,355,185,108,69,47,34,25
PR40744,333,175,103,66,45,33,25
PR40745,255,133,78,50,34,25,19
PR40746,334,175,102,65,44,32,24
PR40747,336,177,104,66,45,33,25
PR40748,399,206,119,75,51,36,27
PR40749,326,171,100,64,43,31,23
PR40750,291,151,88,56,38,27,20
PR40751,350,181,105,66,45,32,24
PR40752,255,134,79,50,34,25,19
PR40753,499,256,147,92,62,44,32
PR40754,342,179,105,67,46,33,25
PR40755,575,294,168,105,70,49,36
PR40756,406,213,125,80,54,39,29
PR40757,562,283,160,99,65,46,33
PR40758,509,262,151,95,64,45,33
PR40759,461,231,130,80,53,37,27
PR40760,592,303,174,109,73,51,38
PR40761,620,313,177,109,72,50,37
PR40762,581,295,168,104,69,49,36
PR40763,617,310,175,108,71,50,36
PR40764,449,232,134,84,57,40,30
PR40765,546,274,154,95,62,43,31
PR40766,469,241,139,87,58,41,30
PR40767,592,298,168,103,68,47,34
PR40768,538,276,158,99,66,47,34
PR40769,862,441,252,157,105,74,54
PR40770,779,397,226,140,93,65,48
PR40771,696,362,210,133,90,64,47
PR40772,873,447,256,160,107,75,55
PR40773,626,329,192,122,83,59,44
PR40774,790,407,234,147,98,69,51
PR40775,753,383,218,135,90,63,46
PR40776,756,394,229,145,98,70,52
PR40777,601,304,172,106,70,49,36
PR40778,629,328,191,121,82,58,43
PR40779,648,330,188,117,78,55,40
PR40780,622,315,179,111,74,52,38
PR40781,687,359,209,132,89,64,47
PR40782,608,308,175,108,72,50,37
PR40783,624,327,191,121,82,59,44
PR40784,660,338,194,121,81,57,42
PR40785,723,379,221,141,96,68,51
PR40786,744,382,219,137,92,65,48
PR40787,626,329,193,123,84,60,45
PR40788,790,408,236,148,100,71,52
PR40789,668,351,206,131,89,64,48
PR40790,697,359,207,130,87,62,46
PR40791,797,413,239,151,102,72,54
PR40792,649,334,192,121,81,57,42
PR40793,813,420,242,152,102,72,54
PR40794,812,420,242,152,102,73,54
PR40795,749,387,224,141,95,67,50
PR40796,746,389,227,144,98,70,52
PR40797,820,422,243,153,103,73,54
PR40798,739,384,223,141,95,68,50
PR40799,601,315,184,117,80,57,43
PR40800,759,393,227,143,96,68,51
PR40801,621,324,189,120,81,58,43
PR40802,698,359,207,130,87,62,46
PR40803,559,290,168,106,72,51,38
PR40804,475,249,146,93,63,46,34
PR40805,648,333,191,120,80,57,42
PR40806,439,229,134,85,58,41,31
PR40807,353,185,108,69,47,34,26
PR40808,472,243,140,88,59,42,31
PR40809,425,222,130,83,56,40,30
PR40810,554,285,164,103,69,49,36
PR40811,484,251,145,92,62,44,33
PR40812,439,230,135,86,59,42,32
PR40813,500,260,151,96,65,46,35
PR40814,461,240,140,89,60,43,32
PR40815,410,215,126,80,55,39,29
PR40816,539,278,160,101,68,48,36
PR40817,479,249,145,92,62,44,33
PR40818,414,218,128,82,56,40,30
PR40819,465,243,142,90,61,44,33
PR40820,452,235,137,87,59,42,32
PR40821,411,216,127,81,55,40,30
PR40822,363,191,112,72,49,35,27
PR40823,579,299,173,109,74,52,39
PR40824,466,244,143,91,62,45,33
PR40825,425,224,132,84,58,42,31
PR40826,362,191,113,73,50,36,27
PR40827,493,255,148,93,63,45,34
PR40828,409,215,126,81,55,40,30
PR40829,362,192,114,73,50,36,27
PR40830,364,189,110,70,48,34,26
PR40831,468,244,142,90,61,44,33
PR40832,420,221,130,83,57,41,31
PR40833,383,204,121,78,54,39,30
PR40834,417,221,131,84,58,42,32
PR40835,442,230,134,85,58,41,31
PR40836,361,189,111,71,48,35,26
PR40837,394,208,123,79,54,39,29
PR40838,399,211,125,80,55,40,30
PR40839,499,258,149,94,64,45,34
PR40840,457,240,141,90,61,44,33
PR40841,456,241,142,91,62,45,34
PR40842,478,249,145,92,62,45,33
PR40843,485,253,148,94,64,46,34
PR40844,487,256,150,96,65,47,35
PR40845,596,309,179,113,76,54,40
PR40846,545,285,166,106,72,52,39
PR40847,543,286,168,107,73,52,39
PR40848,609,314,181,114,77,55,41
PR40849,561,294,172,109,74,53,40
PR40850,487,255,149,95,65,46,35
PR40851,598,312,182,115,78,56,42
PR40852,521,273,160,102,69,50,37
PR40853,727,376,217,137,92,65,48
PR40854,562,295,173,110,75,54,40
PR40855,817,421,242,152,102,72,53
PR40856,534,279,163,103,70,50,37
PR40857,825,422,242,151,101,71,52
PR40858,547,287,168,107,73,52,39
PR40859,758,387,221,138,92,65,48
PR40860,566,295,172,109,74,53,39
PR40861,836,428,245,153,102,72,53
PR40862,600,314,183,116,79,56,42
PR40863,812,416,238,149,99,70,52
PR40864,695,363,211,134,91,65,48
PR40865,820,419,239,149,99,70,51
PR40866,688,358,208,131,89,63,47
PR40867,881,451,258,161,107,76,56
PR40868,834,434,252,159,107,76,57
PR40869,858,442,254,159,107,76,56
PR40870,792,413,240,152,103,73,54
PR40871,765,393,226,141,95,67,49
PR40872,811,423,246,156,105,75,56
PR40873,699,359,206,129,86,61,45
PR40874,677,353,205,130,88,63,47
PR40875,697,358,206,129,86,61,45
PR40876,706,370,216,137,93,67,50
PR40877,695,357,205,128,86,61,45
PR40878,733,385,225,143,97,70,52
PR40879,741,382,220,138,93,66,49
PR40880,626,328,192,122,83,59,44
PR40881,662,341,197,124,83,59,44
PR40882,859,445,257,162,109,77,57
PR40883,638,330,191,120,81,58,43
PR40884,801,416,241,152,103,73,54
PR40885,765,395,228,143,96,68,51
PR40886,703,365,212,134,91,65,48
PR40887,546,289,171,110,75,54,41
PR40888,721,373,216,136,92,65,48
PR40889,647,339,198,126,86,61,46
PR40890,572,300,176,112,76,55,41
PR40891,818,422,244,153,103,73,54
PR40892,633,331,193,123,83,60,45
PR40893,535,280,164,104,71,51,38
PR40894,719,372,215,136,92,65,48
PR40895,605,316,184,117,79,57,42
PR40896,601,313,182,115,78,56,42
PR40897,669,346,200,126,85,60,45
PR40898,536,280,164,104,71,51,38
PR40899,532,277,161,102,69,49,37
PR40900,594,307,177,112,75,54,40
PR40901,460,241,141,90,61,44,33
PR40902,477,249,145,92,63,45,34
PR40903,559,287,165,104,70,50,37
PR40904,513,267,155,98,66,47,35
PR40905,582,300,173,109,73,52,39
PR40906,488,253,147,93,63,45,34
PR40907,399,209,122,78,53,38,29
PR40908,376,196,115,73,50,36,27
PR40909,535,275,158,99,67,47,35
PR40910,406,211,123,78,53,38,28
PR40911,446,234,137,87,59,43,32
PR40912,395,205,119,76,51,37,28
PR40913,611,316,183,115,78,55,41
PR40914,461,241,141,90,61,44,33
PR40915,414,216,126,80,54,39,29
PR40916,565,292,169,106,72,51,38
PR40917,475,248,145,92,62,45,33
PR40918,549,287,167,106,72,52,39
PR40919,634,328,190,120,81,58,43
PR40920,473,247,144,91,62,44,33
PR40921,543,284,166,105,71,51,38
PR40922,731,377,217,136,91,65,48
PR40923,637,332,193,122,83,59,44
PR40924,878,452,260,163,109,77,57
PR40925,692,360,209,132,89,64,47
PR40926,709,368,213,134,91,65,48
PR40927,742,385,223,141,95,68,50
PR40928,899,468,272,172,116,83,61
PR40929,799,416,242,153,103,74,55
PR40930,916,470,270,169,113,80,59
PR40931,702,365,212,134,90,64,48
PR40932,844,432,247,154,103,72,53
PR40933,713,371,216,136,92,66,49
PR40934,610,310,177,110,73,51,38
PR40935,565,292,169,106,72,51,38
PR40936,423,221,129,82,56,40,30
PR40937,418,217,126,80,54,39,29
PR40938,466,243,142,90,61,44,33
PR40939,417,219,129,82,56,40,30
PR40940,539,279,161,102,69,49,37
PR40941,452,237,139,89,61,44,33
PR40942,475,249,146,93,63,45,34
PR40943,511,266,155,98,67,48,36
PR40944,559,290,168,106,72,51,38
PR40945,496,260,152,97,66,47,35
PR40946,505,263,153,97,66,47,35
PR40947,508,263,153,97,65,47,35
PR40948,477,250,146,93,63,45,34
PR40949,499,261,153,97,66,47,35
PR40950,601,309,178,112,75,53,39
PR40951,464,241,140,89,60,43,32
PR40952,433,227,133,85,58,42,31
PR40953,514,268,156,99,67,48,36
PR40954,523,272,158,100,68,48,36
PR40955,643,332,192,121,81,58,43
PR40956,508,265,155,98,67,48,36
PR40957,669,344,198,124,83,59,44
PR40958,611,319,186,118,80,57,43
PR40959,789,407,235,148,99,70,52
PR40960,848,435,249,156,104,73,54
PR40961,778,404,234,148,100,71,53
PR40962,892,457,262,164,109,77,57
PR40963,959,493,283,177,119,84,62
PR40964,938,481,276,172,115,81,60
PR40965,717,366,209,130,87,61,45
PR40966,719,374,217,137,93,66,49
PR40967,656,334,191,119,79,56,41
PR40968,558,287,165,104,70,50,37
PR40969,482,252,147,93,63,45,34
PR40970,563,291,168,106,71,51,38
PR40971,493,258,151,96,65,47,35
PR40972,585,301,173,109,73,52,39
PR40973,456,239,140,89,61,44,33
PR40974,407,213,125,80,54,39,29
PR40975,678,350,202,127,85,60,45
PR40976,846,433,248,155,103,73,54
PR40977,991,509,292,183,122,86,64
PR40978,913,467,267,167,111,78,58
PR40979,629,326,189,119,80,57,42
PR40980,700,361,208,131,88,62,46
PR40981,578,298,172,108,73,52,38
PR40982,606,313,181,114,77,55,41
PR40983,442,230,134,85,58,42,31
PR40984,497,257,149,94,63,45,34
PR40985,417,218,127,81,55,39,29
PR40986,387,204,120,77,53,38,29
PR40987,698,360,207,130,87,62,46
PR40988,754,385,220,137,91,64,47
PR40989,720,367,209,130,87,61,45
PR40990,816,418,240,150,100,71,52
PR40991,536,274,157,98,66,46,34
PR40992,696,364,212,135,91,65,48
PR40993,755,387,222,139,93,66,48
PR40994,628,328,191,121,82,59,44
PR40995,616,315,180,112,75,53,39
PR40996,641,335,196,124,84,60,45
PR40997,658,338,194,122,82,58,43
PR40998,647,338,197,125,85,61,45
PR40999,621,319,183,115,77,54,40
PR41000,654,337,194,122,82,58,43
PR41001,544,278,159,99,66,47,35
PR41002,670,345,199,125,84,60,44
PR41003,720,376,219,139,94,67,50
PR41004,639,328,189,118,79,56,41
PR41005,775,400,231,145,98,69,51
PR41006,656,343,200,127,86,62,46
PR41007,687,353,203,127,85,60,45
PR41008,596,308,178,112,76,54,40
PR41009,720,370,213,134,90,64,47
PR41010,579,300,174,110,74,53,39
PR41011,731,376,216,136,91,65,48
PR41012,564,293,170,108,73,52,39
PR41013,550,286,166,105,71,51,38
PR41014,682,351,202,127,85,60,45
PR41015,516,268,156,99,67,48,36
PR41016,437,229,134,85,58,42,31
PR41017,639,328,188,118,79,56,41
PR41018,555,288,167,106,71,51,38
PR41019,488,255,149,95,65,46,35
PR41020,726,373,214,134,90,64,47
PR41021,542,280,162,102,69,49,36
PR41022,456,239,140,89,61,44,33
PR41023,639,327,187,117,78,55,41
PR41024,584,303,176,111,75,54,40
PR41025,549,286,167,106,72,51,38
PR41026,712,366,210,132,88,63,46
PR41027,611,315,182,114,77,55,41
PR41028,587,303,175,110,74,53,39
PR41029,533,274,158,99,67,47,35
PR41030,556,287,166,104,70,50,37
PR41031,402,210,123,78,53,38,28
PR41032,497,258,150,95,64,46,34
PR41033,505,259,149,93,63,44,33
PR41034,494,257,149,94,64,46,34
PR41035,614,316,182,114,77,54,40
PR41036,574,295,170,107,72,51,38
PR41037,511,266,155,98,66,47,35
PR41038,586,301,173,108,73,52,38
PR41039,541,280,162,102,69,49,36
PR41040,592,309,180,114,77,55,41
PR41041,607,317,185,117,79,57,42
PR41042,756,387,221,138,92,65,48
PR41043,594,308,179,113,76,54,40
PR41044,424,224,132,85,58,42,32
PR41045,528,275,160,101,69,49,37
PR41046,418,218,127,81,55,40,30
PR41047,661,340,196,123,83,59,44
PR41048,562,292,170,107,73,52,39
PR41049,500,261,152,97,66,47,35
PR41050,624,322,186,117,79,56,42
PR41051,484,252,147,93,63,45,34
PR41052,525,274,160,102,69,49,37
PR41053,537,277,160,101,68,48,36
PR41054,586,303,175,110,74,53,39
PR41055,531,277,162,103,70,50,37
PR41056,501,262,153,97,66,47,35
PR41057,403,210,122,77,52,37,28
PR41058,601,308,177,111,74,53,39
PR41059,674,347,200,126,85,60,44
PR41060,555,289,168,106,72,51,38
PR41061,577,300,174,110,74,53,39
PR41062,710,364,209,131,88,62,46
PR41063,902,463,265,166,111,78,58
PR41064,826,425,244,153,102,72,53
PR41065,864,442,253,158,105,74,55
PR41066,825,422,241,150,100,70,52
PR41067,744,380,217,135,90,63,46
PR41068,706,359,204,127,84,59,43
PR41069,707,369,215,136,92,66,49
PR41070,601,304,172,106,70,49,36
PR41071,735,383,223,141,95,68,50
PR41072,710,363,208,130,87,61,45
PR41073,708,360,205,127,85,59,44
PR41074,698,357,204,127,85,60,44
PR41075,655,333,190,118,79,55,41
PR41076,708,362,207,129,86,61,45
PR41077,716,366,210,131,87,62,45
PR41078,583,296,168,104,69,49,36
PR41079,647,333,192,120,81,57,42
PR41080,538,283,166,106,72,52,39
PR41081,514,263,151,94,63,45,33
PR41082,502,266,157,101,69,50,37
PR41083,770,397,229,144,97,69,51
PR41084,640,328,188,118,79,56,41
PR41085,686,353,203,127,85,60,45
PR41086,619,320,185,117,79,56,42
PR41087,613,314,180,113,76,54,40
PR41088,665,342,197,124,83,59,44
PR41089,474,249,146,93,63,46,34
PR41090,369,193,113,72,49,35,26
PR41091,591,303,174,109,73,52,38
PR41092,535,276,159,100,67,48,36
PR41093,480,251,147,93,63,45,34
PR41094,491,256,149,95,64,46,34
PR41095,376,198,116,74,51,37,28
PR41096,530,271,155,97,65,46,34
PR41097,478,248,144,91,62,44,33
PR41098,431,226,132,84,57,41,31
PR41099,555,284,163,102,68,48,36
PR41100,517,267,154,97,65,46,34
PR41101,449,234,136,86,58,42,31
PR41102,534,276,159,100,67,48,36
PR41103,555,288,167,105,71,51,38
PR41104,372,197,116,74,51,37,28
PR41105,481,245,140,87,58,41,30
PR41106,780,402,231,145,97,69,51
PR41107,651,332,189,118,79,55,41
PR41108,753,387,222,139,93,66,49
PR41109,702,361,208,130,87,62,46
PR41110,572,292,167,104,69,49,36
PR41111,645,332,191,120,81,57,42
PR41112,549,288,169,108,73,53,39
PR41113,632,324,186,116,78,55,41
PR41114,647,332,191,120,80,57,42
PR41115,617,319,184,116,78,56,41
PR41116,429,225,132,84,57,41,31
PR41117,671,344,198,124,83,59,44
PR41118,655,339,196,124,83,59,44
PR41119,409,214,125,80,54,39,29
PR41120,616,315,180,113,75,53,39
PR41121,575,297,172,108,73,52,39
PR41122,418,220,129,83,57,41,31
PR41123,647,331,190,119,80,56,42
PR41124,570,295,171,108,73,52,39
PR41125,321,171,102,66,45,33,25
PR41126,548,280,160,100,67,47,35
PR41127,537,277,160,101,68,48,36
PR41128,425,222,129,82,56,40,30
PR41129,632,324,186,116,78,55,41
PR41130,574,296,171,108,73,52,39
PR41131,480,250,146,93,63,45,34
PR41132,474,246,143,90,61,44,33
PR41133,352,184,107,68,46,33,25
PR41134,551,283,163,102,69,49,36
PR41135,425,222,130,83,56,40,30
PR41136,338,177,104,66,45,33,25
PR41137,566,290,166,104,70,49,36
PR41138,427,221,128,81,55,39,29
PR41139,650,334,192,120,81,57,42
PR41140,604,313,181,114,77,55,41
PR41141,579,297,170,107,72,51,38
PR41142,798,407,232,144,96,67,49
PR41143,655,336,193,121,81,57,42
PR41144,568,292,168,105,71,50,37
PR41145,614,323,189,121,82,59,44
PR41146,498,263,155,99,68,49,37
PR41147,382,201,118,76,52,38,28
PR41148,626,321,184,115,77,55,40
PR41149,438,230,135,86,59,42,32
PR41150,544,278,159,99,66,47,35
PR41151,417,217,126,80,54,39,29
PR41152,635,329,190,120,81,58,43
PR41153,680,362,215,138,95,68,51
PR41154,623,331,196,126,86,62,47
PR41155,669,353,208,133,91,65,49
PR41156,362,206,129,87,62,46,36
PR41157,384,218,137,92,65,49,38
PR41158,457,252,155,102,72,53,40
PR41159,468,244,142,90,61,44,33
PR41160,596,306,176,110,74,52,39
PR41161,388,204,120,77,52,38,28
PR41162,586,301,173,108,73,52,38
PR41163,409,216,127,81,55,40,30
PR41164,627,321,184,115,77,54,40
PR41165,610,310,177,110,73,51,38
PR41166,712,364,208,130,87,61,45
PR41167,704,357,203,126,84,59,43
PR41168,823,420,240,149,99,70,51
PR41169,693,353,201,125,83,58,43
PR41170,727,372,213,133,89,63,46
PR41171,642,327,186,116,77,54,40
PR41172,693,352,200,124,82,58,42
PR41173,632,331,193,123,83,59,44
PR41174,608,309,176,109,73,51,37
PR41175,919,472,271,170,114,80,59
PR41176,678,350,202,127,86,61,45
PR41177,715,368,212,133,89,63,47
PR41178,541,280,162,102,69,49,36
PR41179,668,347,201,127,86,61,45
PR41180,689,355,205,129,87,62,46
PR41181,544,282,164,104,70,50,37
PR41182,489,258,152,97,66,48,36
PR41183,360,191,113,73,50,36,27
PR41184,564,289,166,104,70,50,37
PR41185,530,275,159,101,68,49,36
PR41186,574,294,169,106,71,50,37
PR41187,507,261,150,94,63,45,33
PR41188,515,270,158,101,69,49,37
PR41189,454,235,136,86,58,41,31
PR41190,546,283,164,104,70,50,37
PR41191,786,401,229,142,95,67,49
PR41192,786,410,238,151,102,73,54
PR41193,749,391,228,144,98,70,52
PR41194,721,369,211,132,88,62,46
PR41195,930,475,271,169,113,79,58
PR41196,638,326,186,116,77,54,40
PR41197,688,350,199,124,82,58,42
PR41198,705,368,214,136,92,66,49
PR41199,569,290,166,103,69,48,36
PR41200,856,439,252,158,106,75,55
PR41201,612,313,179,112,75,53,39
PR41202,816,418,240,150,100,71,52
PR41203,545,279,160,100,67,47,35
PR41204,815,420,242,152,102,72,53
PR41205,604,311,179,112,75,53,39
PR41206,648,335,193,122,82,58,43
PR41207,565,290,167,105,70,50,37
PR41208,628,323,186,117,78,56,41
PR41209,614,323,190,121,83,59,44
PR41210,577,297,171,107,72,51,38
PR41211,670,345,199,125,84,60,44
PR41212,618,321,186,118,80,57,42
PR41213,397,209,123,79,54,39,29
PR41214,633,325,187,117,79,56,41
PR41215,557,289,168,106,72,51,38
PR41216,451,237,139,89,61,44,33
PR41217,563,288,165,103,69,49,36
PR41218,512,265,153,97,65,46,34
PR41219,442,232,136,87,59,43,32
PR41220,492,257,150,95,65,46,35
PR41221,385,203,120,77,53,38,29
PR41222,594,305,175,110,74,52,39
PR41223,445,231,134,85,57,41,31
PR41224,478,248,144,91,62,44,33
PR41225,407,213,125,80,54,39,29
PR41226,527,271,156,98,66,47,35
PR41227,458,239,139,88,60,43,32
PR41228,390,204,119,76,52,37,28
PR41229,601,309,178,112,75,53,39
PR41230,483,251,146,92,62,45,33
PR41231,330,173,102,65,45,32,24
PR41232,530,272,156,98,66,47,35
PR41233,416,219,129,82,56,40,30
PR41234,395,208,122,78,53,38,29
PR41235,440,230,135,86,58,42,31
PR41236,549,282,162,102,68,48,36
PR41237,482,249,144,91,61,44,33
PR41238,377,197,115,73,50,36,27
PR41239,565,290,167,105,70,50,37
PR41240,497,257,149,94,63,45,33
PR41241,393,207,122,78,53,38,29
PR41242,559,287,165,103,69,49,36
PR41243,514,267,155,98,66,47,35
PR41244,469,240,138,86,58,41,30
PR41245,558,289,167,105,71,50,37
PR41246,684,350,200,125,83,59,43
PR41247,645,332,191,120,80,57,42
PR41248,693,355,203,127,85,60,44
PR41249,784,402,230,144,96,68,50
PR41250,601,313,182,115,78,56,41
PR41251,657,335,191,119,79,56,41
PR41252,725,370,211,131,87,61,45
PR41253,631,320,182,113,75,53,39
PR41254,754,385,220,137,91,64,47
PR41255,704,356,202,125,83,58,42
PR41256,710,359,203,125,83,58,42
PR41257,703,364,210,132,89,63,47
PR41258,635,319,180,111,73,51,37
PR41259,792,409,236,148,99,70,52
PR41260,709,360,205,127,84,59,43
PR41261,868,440,250,155,103,72,53
PR41262,747,387,224,141,95,67,50
PR41263,569,285,160,98,64,45,33
PR41264,666,346,200,126,85,60,45
PR41265,592,299,169,104,69,48,35
PR41266,686,349,199,124,82,58,42
PR41267,582,296,169,105,70,49,36
PR41268,657,342,199,126,85,61,45
PR41269,590,302,173,108,72,51,37
PR41270,658,339,195,123,82,58,43
PR41271,589,303,174,109,73,52,38
PR41272,445,236,139,89,61,44,33
PR41273,597,307,177,111,75,53,39
PR41274,474,250,147,94,64,46,35
PR41275,563,289,166,104,70,50,37
PR41276,527,271,156,98,66,47,35
PR41277,306,176,111,75,54,40,31
PR41278,448,240,144,93,65,47,36
PR41279,480,254,150,96,66,48,36
PR41280,422,224,133,85,59,42,32
PR41281,386,206,123,79,55,40,30
PR41282,381,203,121,78,54,39,29
PR41283,588,298,169,105,70,49,36
PR41284,882,453,260,163,109,77,57
PR41285,600,307,176,110,73,52,38
PR41286,477,251,148,95,65,47,35
PR41287,789,404,231,144,96,68,50
PR41288,653,335,192,120,80,57,42
PR41289,681,348,199,124,83,58,43
PR41290,597,306,176,110,74,52,38
PR41291,486,247,141,88,59,41,30
PR41292,613,316,182,114,77,54,40
PR41293,560,287,165,103,69,49,36
PR41294,651,337,195,123,83,59,44
PR41295,511,266,155,98,67,48,36
PR41296,367,194,115,74,51,37,28
PR41297,636,328,189,119,80,57,42
PR41298,415,217,127,81,55,40,30
PR41299,291,154,91,59,41,30,23
PR41300,436,229,134,86,59,42,32
PR41301,407,215,127,81,56,40,30
PR41302,457,242,143,92,63,46,34
PR41303,476,251,148,95,65,47,35
PR41304,519,272,159,101,69,49,37
PR41305,362,193,115,74,51,37,28
PR41306,400,211,124,80,55,40,30
PR41307,308,162,95,61,42,30,23
PR41308,337,178,105,67,46,33,25
PR41309,278,149,89,58,40,29,22
PR41310,291,156,93,60,42,31,23
PR41311,314,165,97,62,43,31,23
PR41312,259,139,83,54,37,27,21
PR41313,241,130,78,51,36,26,20
PR41314,301,156,91,58,40,29,22
PR41315,366,193,114,73,50,36,27
PR41316,307,164,98,63,44,32,24
PR41317,308,166,100,65,45,33,25
PR41318,320,171,102,66,46,33,25
PR41319,506,261,151,95,64,46,34
PR41320,450,236,138,88,60,43,32
PR41321,397,209,123,79,54,39,29
PR41322,283,152,91,59,41,30,23
PR41323,266,144,87,57,40,29,22
PR41324,319,171,102,66,46,33,25
PR41325,309,165,98,63,44,32,24
PR41326,280,150,89,58,40,29,22
PR41327,317,167,99,64,44,32,24
PR41328,351,187,111,72,50,36,27
PR41329,401,213,126,81,56,40,30
PR41330,290,152,89,57,39,28,21
PR41331,360,190,112,72,49,36,27
PR41332,320,170,101,65,45,33,25
PR41333,427,227,134,86,59,43,32
PR41334,422,222,130,83,57,41,31
PR41335,348,185,110,71,49,35,27
PR41336,585,300,172,107,72,51,37
PR41337,821,419,239,149,99,70,51
PR41338,368,190,110,69,47,33,25
PR41339,404,211,123,78,53,38,29
PR41340,413,215,125,79,54,39,29
PR41341,544,281,162,102,69,49,36
PR41342,663,342,197,124,83,59,44
PR41343,560,292,170,108,73,52,39
PR41344,734,375,214,133,89,63,46
PR41345,857,440,252,158,106,75,55
PR41346,903,463,265,166,111,78,58
PR41347,765,391,224,140,93,66,48
PR41348,708,366,211,133,89,63,47
PR41349,590,310,182,116,79,57,43
PR41350,703,366,213,135,91,65,48
PR41351,741,383,221,139,94,67,50
PR41352,210,110,65,42,29,21,16
PR41353,282,151,90,58,40,29,22
PR41354,264,143,86,56,39,29,22
PR41355,293,158,95,62,43,32,24
PR41356,367,191,111,71,48,35,26
PR41357,423,223,131,84,57,41,31
PR41358,376,199,117,75,51,37,28
PR41359,464,243,142,90,61,44,33
PR41360,712,365,209,131,88,62,46
PR41361,497,258,150,95,64,46,34
PR41362,652,334,191,119,80,56,41
PR41363,513,266,154,97,65,46,34
PR41364,408,211,122,77,52,37,28
PR41365,581,298,171,107,72,51,37
PR41366,494,254,146,91,61,43,32
PR41367,899,458,261,162,108,76,56
PR41368,795,407,233,145,97,68,50
PR41369,673,343,195,121,81,57,42
PR41370,494,259,151,96,65,47,35
PR41371,557,282,160,99,66,46,34
PR41372,584,304,177,112,76,54,40
PR41373,674,345,197,123,82,58,43
PR41374,593,308,179,113,76,54,40
PR41375,770,393,224,139,93,65,48
PR41376,750,384,220,137,92,65,48
PR41377,705,360,206,128,85,60,44
PR41378,533,280,164,104,71,51,38
PR41379,606,309,177,110,73,52,38
PR41380,684,353,204,128,86,61,45
PR41381,622,324,188,119,81,58,43
PR41382,617,318,183,115,77,55,41
