ID,PA,PB,PC,PD,PE,PF,PG
PR40714,4,3,3,3,3,2,2
PR40715,2,2,2,2,2,2,1
PR40716,1419,733,424,266,179,126,93
PR40717,731,401,244,160,111,81,62
PR40718,731,401,244,160,111,81,62
PR40719,654,363,222,147,103,75,58
PR40720,829,450,271,176,122,88,67
PR40721,1107,585,344,220,149,107,80
PR40722,829,450,271,176,122,88,67
PR40723,1346,699,405,255,172,122,90
PR40724,4,3,3,3,2,2,2
PR40725,170,107,72,52,39,31,25
PR40726,829,450,271,176,122,88,67
PR40727,1481,763,439,275,184,133,96
PR40728,852,460,277,180,124,90,68
PR40729,197,123,82,58,44,34,27
PR40730,170,107,72,52,39,31,25
PR40731,1555,797,457,285,190,134,99
PR40732,197,123,82,58,44,34,27
PR40733,842,457,274,178,123,89,67
PR40734,1,1,1,1,1,1,1
PR40735,9,7,6,5,5,4,4
PR40736,1555,797,457,285,190,132,99
PR40737,1565,802,459,287,191,135,99
PR40738,1,1,1,1,1,1,1
PR40739,2,2,2,2,2,2,2
PR40740,738,405,245,161,112,82,62
PR40741,7,6,5,4,4,4,3
PR40742,4,3,3,3,3,2,2
PR40743,1,1,1,1,1,1,1
PR40744,8,6,5,5,4,4,4
PR40745,1,1,1,1,1,1,1
PR40746,3,3,3,2,2,2,2
PR40747,2,2,2,2,2,2,2
PR40748,3,3,3,2,2,2,2
PR40749,1,1,1,1,1,1,1
PR40750,14,11,9,8,7,6,5
PR40751,1,1,1,1,1,1,1
PR40752,2,1,1,1,1,1,1
PR40753,2,1,1,1,1,1,1
PR40754,1,1,1,1,1,1,1
PR40755,603,337,208,137,97,71,55
PR40756,2781,1352,741,446,288,198,142
PR40757,14,11,9,8,7,6,5
PR40758,1,1,1,1,1,1,1
PR40759,174,109,74,53,39,31,25
PR40760,740,408,246,161,112,82,62
PR40761,2,1,1,1,1,1,1
PR40762,5,4,4,3,3,3,3
PR40763,2,1,1,1,1,1,1
PR40764,1,1,1,1,1,1,1
PR40765,171,107,72,52,39,31,25
PR40766,1,1,1,1,1,1,1
PR40767,1,1,1,1,1,1,1
PR40768,1786,905,513,317,210,147,108
PR40769,1789,905,513,318,210,147,108
PR40770,2172,1080,604,369,242,168,122
PR40771,2842,1379,755,454,293,201,144
PR40772,2135,1063,595,364,239,166,120
PR40773,2820,1369,750,451,291,200,143
PR40774,2576,1261,696,421,273,188,135
PR40775,2172,1080,604,369,242,168,122
PR40776,1460,753,433,272,182,129,95
PR40777,743,408,247,162,112,82,62
PR40778,832,452,271,176,122,88,67
PR40779,2789,1356,743,447,289,198,142
PR40780,2819,1370,751,451,291,200,143
PR40781,1,1,1,1,1,1,1
PR40782,2129,1061,593,363,238,165,120
PR40783,1467,757,436,273,183,129,95
PR40784,2138,1065,596,364,239,166,121
PR40785,4,3,3,3,2,2,2
PR40786,1560,799,458,286,191,134,99
PR40787,4,3,3,3,2,2,2
PR40788,2,2,2,2,2,2,1
PR40789,651,361,221,146,102,75,57
PR40790,4,3,3,3,2,2,2
PR40791,2,2,2,2,2,2,2
PR40792,1803,912,517,320,212,148,108
PR40793,2509,1232,681,412,268,184,133
PR40794,2525,1239,684,414,269,184,134
PR40795,1385,718,415,261,175,124,92
PR40796,2509,1232,681,412,268,185,133
PR40797,1385,718,415,261,175,124,92
PR40798,2,2,2,2,2,2,2
PR40799,1,1,1,1,1,1,1
PR40800,2,2,2,2,2,2,2
PR40801,1315,685,398,251,169,120,89
PR40802,14,11,9,8,7,6,5
PR40803,2156,1073,600,367,241,167,121
PR40804,2091,1044,585,358,235,164,119
PR40805,2,2,2,2,2,2,2
PR40806,1,1,1,1,1,1,1
PR40807,2091,1044,585,358,235,164,119
PR40808,2,2,2,2,2,2,2
PR40809,1,1,1,1,1,1,1
PR40810,1483,764,439,275,184,130,96
PR40811,5,4,4,3,3,3,3
PR40812,1,1,1,1,1,1,1
PR40813,1482,764,439,275,184,130,96
PR40814,5,4,4,3,3,3,3
PR40815,1484,764,439,275,184,130,96
PR40816,2167,1078,602,368,241,167,122
PR40817,1474,759,437,274,183,130,96
PR40818,1483,764,439,275,184,130,96
PR40819,124,80,56,41,31,25,20
PR40820,1387,719,415,261,176,124,92
PR40821,1474,760,437,274,183,130,96
PR40822,2,2,2,2,2,2,2
PR40823,1387,718,415,261,176,124,92
PR40824,1387,718,415,261,176,124,92
PR40825,124,80,56,41,31,25,20
PR40826,1,1,1,1,1,1,1
PR40827,2535,1243,686,415,270,186,134
PR40828,2752,1341,735,443,287,197,141
PR40829,732,402,244,160,111,81,62
PR40830,2794,1358,745,448,289,198,143
PR40831,2829,1374,753,452,292,200,144
PR40832,2832,1375,753,452,292,200,144
PR40833,2465,1212,671,407,265,182,132
PR40834,173,108,73,53,40,31,25
PR40835,1,1,1,1,1,1,1
PR40836,2558,1253,692,418,272,187,135
PR40837,2561,1255,692,419,272,187,135
PR40838,2666,1301,716,432,280,192,138
PR40839,1,1,1,1,1,1,1
PR40840,1,1,1,1,1,1,1
PR40841,691,381,232,153,107,78,60
PR40842,2788,1355,743,447,289,198,142
PR40843,2107,1052,589,361,237,164,119
PR40844,1146,604,354,226,153,110,82
PR40845,2761,1343,737,444,287,197,141
PR40846,1488,766,440,276,185,130,96
PR40847,1,1,1,1,1,1,1
PR40848,1,1,1,1,1,1,1
PR40849,1943,976,550,339,223,156,114
PR40850,2,1,1,1,1,1,1
PR40851,1490,767,441,276,185,130,96
PR40852,354,208,133,91,66,50,39
PR40853,1494,769,442,277,185,131,96
PR40854,2001,1002,564,346,228,159,116
PR40855,2,2,2,2,2,2,2
PR40856,1989,997,561,345,227,158,115
PR40857,1,1,1,1,1,1,1
PR40858,1989,997,561,345,227,158,115
PR40859,2157,1073,600,367,241,167,121
PR40860,350,205,132,91,66,50,39
PR40861,1857,937,530,327,216,151,110
PR40862,2,2,2,2,2,2,2
PR40863,2499,1228,678,410,267,184,133
PR40864,350,205,132,91,66,50,39
PR40865,1862,939,531,328,217,151,111
PR40866,2587,1266,698,422,274,188,136
PR40867,2499,1227,678,411,267,184,133
PR40868,2,2,2,2,1,1,1
PR40869,2049,1024,575,353,232,161,117
PR40870,2,2,2,2,2,2,2
PR40871,2,2,2,2,2,2,2
PR40872,1334,694,402,254,171,121,90
PR40873,2,2,2,1,1,1,1
PR40874,2596,1270,700,423,275,189,136
PR40875,2,2,2,1,1,1,1
PR40876,2552,1251,690,418,271,187,135
PR40877,2595,1270,700,423,275,189,136
PR40878,2596,1270,700,423,275,189,136
PR40879,1524,783,449,281,188,132,98
PR40880,1136,599,352,224,152,109,81
PR40881,729,401,243,159,111,81,62
PR40882,2509,1232,681,413,268,185,133
PR40883,14,11,9,8,7,6,5
PR40884,2509,1232,681,412,268,185,133
PR40885,2089,1043,584,358,235,163,119
PR40886,1385,718,415,261,175,124,92
PR40887,1385,718,415,261,175,124,92
PR40888,1385,718,415,261,175,124,92
PR40889,2509,1232,681,412,268,185,133
PR40890,1564,802,459,287,191,135,99
PR40891,2,2,2,2,2,2,2
PR40892,1805,913,517,320,212,148,108
PR40893,1,1,1,1,1,1,1
PR40894,1805,913,517,320,212,148,108
PR40895,2,2,2,2,2,2,2
PR40896,1316,685,398,251,169,120,89
PR40897,2149,1070,598,366,240,167,121
PR40898,1834,926,524,324,214,150,110
PR40899,5,4,4,3,3,3,3
PR40900,2147,1069,598,366,240,166,121
PR40901,124,80,56,41,31,25,20
PR40902,4,3,3,3,2,2,2
PR40903,2,2,2,2,2,1,1
PR40904,5,4,4,3,3,3,3
PR40905,2,2,2,2,2,1,1
PR40906,2,2,2,2,2,1,1
PR40907,2,2,2,2,2,1,1
PR40908,2,2,2,2,2,2,2
PR40909,2,2,2,2,2,1,1
PR40910,2,2,2,2,2,2,2
PR40911,124,80,56,41,31,25,20
PR40912,2566,1256,693,419,272,187,135
PR40913,5,4,4,3,3,3,3
PR40914,5,4,4,3,3,3,3
PR40915,2,2,2,2,2,2,2
PR40916,2,2,2,2,2,2,2
PR40917,14,11,9,8,7,6,5
PR40918,626,348,214,142,99,73,56
PR40919,1305,680,395,249,168,119,89
PR40920,2,2,2,2,2,1,1
PR40921,2,1,1,1,1,1,1
PR40922,2170,1079,603,369,242,168,122
PR40923,4,3,3,3,2,2,2
PR40924,1524,783,449,281,188,132,98
PR40925,2,2,2,2,2,1,1
PR40926,999,533,316,203,139,100,75
PR40927,1525,783,449,281,188,132,98
PR40928,1525,783,449,281,188,132,98
PR40929,1525,783,449,281,188,132,98
PR40930,730,401,243,159,111,81,62
PR40931,2,2,2,1,1,1,1
PR40932,2,2,2,1,1,1,1
PR40933,171,107,73,52,39,31,25
PR40934,2524,1238,684,414,269,185,134
PR40935,2146,1068,598,365,240,166,121
PR40936,2153,1072,599,365,240,167,121
PR40937,2566,1256,693,419,272,187,135
PR40938,5,4,4,3,3,3,3
PR40939,4,3,3,3,2,2,2
PR40940,2,2,2,2,2,1,1
PR40941,2,2,2,2,2,2,2
PR40942,248,150,99,69,52,39,31
PR40943,8,7,6,5,4,4,4
PR40944,10,8,7,6,5,5,4
PR40945,124,80,56,41,31,25,20
PR40946,8,7,6,5,4,4,4
PR40947,10,8,7,6,5,5,4
PR40948,8,7,6,5,4,4,4
PR40949,124,80,56,41,31,25,20
PR40950,124,80,56,41,31,25,20
PR40951,4,3,3,3,2,2,2
PR40952,4,3,3,3,2,2,2
PR40953,1,1,1,1,1,1,1
PR40954,5,4,4,3,3,3,3
PR40955,5,4,4,3,3,3,3
PR40956,2,2,2,2,2,2,2
PR40957,2182,1085,605,370,243,168,122
PR40958,1,1,1,1,1,1,1
PR40959,1524,783,449,281,188,132,98
PR40960,5,4,4,3,3,3,3
PR40961,199,123,82,59,44,34,27
PR40962,2823,1371,751,451,292,200,143
PR40963,4,3,3,3,2,2,2
PR40964,2,2,2,2,2,2,2
PR40965,2,2,2,2,2,2,2
PR40966,2818,1370,751,451,291,200,143
PR40967,3,3,3,2,2,2,2
PR40968,2153,1072,599,365,240,167,121
PR40969,2153,1072,599,365,240,167,121
PR40970,2,2,2,2,2,1,1
PR40971,8,7,6,5,4,4,4
PR40972,2116,1055,591,361,237,165,120
PR40973,2098,1047,585,359,236,164,119
PR40974,2156,1073,600,367,240,167,121
PR40975,4,3,3,3,2,2,2
PR40976,2823,1371,751,451,292,200,143
PR40977,2,2,2,2,2,2,2
PR40978,4,3,3,3,2,2,2
PR40979,2,2,2,2,2,2,2
PR40980,2,2,2,2,2,2,2
PR40981,5,4,4,3,3,3,3
PR40982,2155,1073,600,367,240,167,121
PR40983,2,2,2,2,2,2,2
PR40984,2,2,2,2,2,2,2
PR40985,2,2,2,2,2,1,1
PR40986,1941,975,550,338,223,156,114
PR40987,4,3,3,3,3,2,2
PR40988,2,2,2,2,2,1,1
PR40989,1,1,1,1,1,1,1
PR40990,729,401,243,159,111,81,62
PR40991,2,2,2,2,2,2,2
PR40992,2,2,2,2,2,2,2
PR40993,4,3,3,3,2,2,2
PR40994,1,1,1,1,1,1,1
PR40995,2,2,2,2,2,2,2
PR40996,2,2,2,2,2,2,2
PR40997,3,3,3,3,2,2,2
PR40998,2,2,2,2,2,2,2
PR40999,1,1,1,1,1,1,1
PR41000,2,2,2,2,2,1,1
PR41001,2,2,2,2,2,2,2
PR41002,2,2,2,2,2,1,1
PR41003,2,2,2,2,2,2,2
PR41004,14,11,9,8,7,6,5
PR41005,2509,1232,681,412,268,184,133
PR41006,1529,785,451,282,188,133,98
PR41007,2,2,2,2,2,2,2
PR41008,2,2,2,2,2,1,1
PR41009,3,2,2,2,2,2,2
PR41010,2,2,2,2,2,2,2
PR41011,1538,789,453,283,189,133,98
PR41012,2,2,2,2,2,2,2
PR41013,12,9,8,7,6,5,5
PR41014,1,1,1,1,1,1,1
PR41015,1,1,1,1,1,1,1
PR41016,1,1,1,1,1,1,1
PR41017,14,11,9,8,7,6,5
PR41018,3,2,2,2,2,2,2
PR41019,2,2,2,2,2,2,2
PR41020,2,2,2,2,2,2,2
PR41021,123,80,55,41,31,25,20
PR41022,2,2,2,2,2,2,2
PR41023,2,2,2,2,2,2,2
PR41024,199,123,82,59,44,34,27
PR41025,2,2,1,1,1,1,1
PR41026,14,11,9,8,7,6,5
PR41027,2,2,2,2,2,2,2
PR41028,2,2,2,2,2,1,1
PR41029,14,11,9,8,7,6,5
PR41030,2,2,2,2,1,1,1
PR41031,2,2,2,2,1,1,1
PR41032,250,151,100,70,52,40,32
PR41033,14,11,9,8,7,6,5
PR41034,2,2,2,2,1,1,1
PR41035,1965,987,555,342,225,157,114
PR41036,14,11,9,8,7,6,5
PR41037,14,11,9,8,7,6,5
PR41038,9,7,6,5,5,4,4
PR41039,9,7,6,5,5,4,4
PR41040,1495,769,442,277,185,131,96
PR41041,1524,780,448,281,187,132,97
PR41042,2,2,2,2,1,1,1
PR41043,2,2,2,2,2,2,2
PR41044,61,42,31,24,19,15,13
PR41045,2,2,1,1,1,1,1
PR41046,2,2,1,1,1,1,1
PR41047,2,2,2,2,2,2,2
PR41048,2,2,1,1,1,1,1
PR41049,10,8,7,6,5,5,4
PR41050,2,2,2,2,2,2,2
PR41051,2,2,1,1,1,1,1
PR41052,2,2,1,1,1,1,1
PR41053,2,2,1,1,1,1,1
PR41054,2148,1069,598,366,240,166,121
PR41055,2155,1073,600,367,240,167,121
PR41056,2,2,2,2,2,2,2
PR41057,5,4,4,3,3,3,3
PR41058,1,1,1,1,1,1,1
PR41059,2,2,2,2,2,2,2
PR41060,2,2,2,1,1,1,1
PR41061,9,7,6,5,5,4,4
PR41062,2,2,2,1,1,1,1
PR41063,2048,1024,575,353,232,161,117
PR41064,2009,1005,566,347,229,159,116
PR41065,1,1,1,1,1,1,1
PR41066,2,2,2,2,2,2,2
PR41067,2,2,2,2,2,2,2
PR41068,1,1,1,1,1,1,1
PR41069,740,408,246,161,112,82,62
PR41070,2,2,2,2,1,1,1
PR41071,2,2,2,1,1,1,1
PR41072,2,2,2,2,2,2,2
PR41073,1,1,1,1,1,1,1
PR41074,2,2,2,2,1,1,1
PR41075,3,3,2,2,2,2,2
PR41076,844,457,274,178,122,89,67
PR41077,2,2,2,2,1,1,1
PR41078,2,2,2,2,1,1,1
PR41079,2,2,2,2,2,2,2
PR41080,2,2,2,2,2,2,2
PR41081,2,2,2,2,2,2,2
PR41082,2,1,1,1,1,1,1
PR41083,2,2,2,2,2,2,2
PR41084,2,2,2,2,2,1,1
PR41085,2,2,2,1,1,1,1
PR41086,1992,998,562,345,227,158,115
PR41087,2,2,2,2,2,1,1
PR41088,2,2,2,2,2,2,2
PR41089,2,2,2,2,1,1,1
PR41090,2015,1009,567,348,229,160,116
PR41091,1,1,1,1,1,1,1
PR41092,2,2,2,2,2,2,2
PR41093,2,2,2,2,2,2,2
PR41094,1998,1001,563,346,228,159,116
PR41095,2,2,2,2,2,2,2
PR41096,2019,1011,568,349,230,160,116
PR41097,2338,1155,642,390,255,176,128
PR41098,2360,1165,647,393,257,177,128
PR41099,2253,1117,622,379,248,172,125
PR41100,2234,1108,618,377,247,171,124
PR41101,2297,1137,632,385,252,174,126
PR41102,2,2,2,2,2,2,2
PR41103,14,11,9,8,7,6,5
PR41104,2,2,2,2,2,2,2
PR41105,1659,846,482,300,199,140,103
PR41106,2002,1003,564,346,228,159,116
PR41107,2346,1159,644,391,256,177,128
PR41108,2346,1159,644,391,256,177,128
PR41109,1300,677,394,249,168,119,88
PR41110,3,3,3,2,2,2,2
PR41111,2,2,2,2,2,2,2
PR41112,2,2,2,2,2,2,2
PR41113,2,2,2,2,2,1,1
PR41114,2,2,2,2,2,1,1
PR41115,2,2,2,2,1,1,1
PR41116,2,2,2,2,2,1,1
PR41117,2,2,2,2,1,1,1
PR41118,2,2,2,2,2,2,2
PR41119,2,2,2,2,2,2,2
PR41120,1952,980,552,340,224,156,114
PR41121,2186,1087,607,371,243,168,122
PR41122,1944,977,550,339,223,156,114
PR41123,2,2,2,2,2,2,2
PR41124,2192,1089,608,371,243,169,122
PR41125,2,2,2,2,1,1,1
PR41126,2,2,2,2,2,2,2
PR41127,1510,777,446,279,186,132,97
PR41128,2,2,2,2,2,2,2
PR41129,1510,777,446,279,187,132,97
PR41130,1499,771,443,277,186,131,97
PR41131,2,2,2,2,2,2,2
PR41132,2,2,2,2,2,2,2
PR41133,10,8,7,6,5,5,4
PR41134,2,2,2,2,2,2,2
PR41135,2030,1015,570,350,230,160,117
PR41136,2063,1031,578,354,233,162,118
PR41137,1,1,1,1,1,1,1
PR41138,5,4,4,3,3,3,3
PR41139,1,1,1,1,1,1,1
PR41140,2,2,2,2,2,2,2
PR41141,1906,959,541,334,220,154,112
PR41142,2007,1005,565,347,229,159,116
PR41143,2,2,2,2,2,2,2
PR41144,1971,989,556,342,226,157,115
PR41145,2,2,2,2,2,2,2
PR41146,2,2,2,2,2,2,2
PR41147,1,1,1,1,1,1,1
PR41148,692,382,233,153,107,78,60
PR41149,2377,1173,651,396,258,178,129
PR41150,14,11,9,7,6,6,5
PR41151,503,285,178,120,85,63,49
PR41152,2,1,1,1,1,1,1
PR41153,45,32,24,19,15,13,11
PR41154,45,32,24,19,15,13,11
PR41155,45,32,24,19,15,13,11
PR41156,96,63,45,33,26,21,17
PR41157,96,63,45,33,26,21,17
PR41158,142,90,62,45,34,27,22
PR41159,32,23,18,14,12,10,9
PR41160,2218,1101,614,375,245,170,123
PR41161,14,11,9,8,7,6,5
PR41162,2213,1099,613,374,245,170,123
PR41163,696,384,234,154,107,79,60
PR41164,1884,949,536,331,218,153,111
PR41165,2346,1159,644,391,256,177,128
PR41166,1929,970,547,337,222,155,113
PR41167,2,2,1,1,1,1,1
PR41168,1889,951,537,331,219,153,112
PR41169,1889,952,537,331,219,153,112
PR41170,2310,1142,635,387,253,175,127
PR41171,2,2,2,2,2,2,2
PR41172,2044,1022,574,352,232,161,117
PR41173,1,1,1,1,1,1,1
PR41174,2311,1143,636,387,253,175,127
PR41175,1183,622,364,231,157,112,83
PR41176,1651,842,480,299,199,140,103
PR41177,273,165,108,75,55,42,33
PR41178,1,1,1,1,1,1,1
PR41179,2339,1155,642,390,255,176,128
PR41180,2234,1108,618,377,247,171,124
PR41181,2224,1104,616,376,246,170,124
PR41182,2275,1125,627,382,250,173,125
PR41183,1,1,1,1,1,1,1
PR41184,2271,1125,626,382,250,173,125
PR41185,2253,1117,622,379,248,172,125
PR41186,1,1,1,1,1,1,1
PR41187,1,1,1,1,1,1,1
PR41188,42,30,22,18,14,12,10
PR41189,1,1,1,1,1,1,1
PR41190,692,382,233,153,107,78,60
PR41191,1929,970,547,337,222,155,113
PR41192,1,1,1,1,1,1,1
PR41193,2354,1162,645,392,256,177,128
PR41194,2350,1160,645,392,256,177,128
PR41195,740,406,246,161,112,82,62
PR41196,2359,1164,647,393,257,177,128
PR41197,1,1,1,1,1,1,1
PR41198,2368,1168,649,394,257,178,129
PR41199,181,113,76,55,41,32,26
PR41200,2370,1169,649,394,257,178,129
PR41201,2,2,2,2,2,2,2
PR41202,2311,1143,636,387,253,175,127
PR41203,1477,761,438,274,184,130,96
PR41204,1184,622,364,231,157,112,83
PR41205,2329,1151,640,389,254,176,127
PR41206,10,8,7,6,5,5,4
PR41207,1,1,1,1,1,1,1
PR41208,1966,987,556,342,225,157,114
PR41209,2313,1145,636,387,253,175,127
PR41210,1502,773,444,278,186,131,97
PR41211,2270,1124,626,382,250,173,125
PR41212,1909,961,543,334,221,154,112
PR41213,2275,1125,627,382,250,173,125
PR41214,2234,1108,618,377,247,171,124
PR41215,2226,1105,616,376,246,170,124
PR41216,2275,1125,627,382,250,173,125
PR41217,2233,1108,618,377,247,171,124
PR41218,2234,1108,618,377,247,171,124
PR41219,2360,1165,647,393,257,177,128
PR41220,2253,1117,622,379,248,172,125
PR41221,2340,1157,643,391,255,176,128
PR41222,2343,1157,643,391,255,176,128
PR41223,2,2,2,2,2,2,2
PR41224,2378,1173,651,395,258,178,129
PR41225,1,1,1,1,1,1,1
PR41226,692,382,233,153,107,78,60
PR41227,2377,1173,651,395,258,178,129
PR41228,1,1,1,1,1,1,1
PR41229,692,382,233,153,107,78,60
PR41230,691,382,232,153,107,78,60
PR41231,2377,1173,651,396,258,178,129
PR41232,692,382,233,153,107,78,60
PR41233,2377,1174,651,396,258,178,129
PR41234,2377,1174,651,396,258,178,129
PR41235,1,1,1,1,1,1,1
PR41236,14,11,9,7,6,6,5
PR41237,503,285,178,120,85,63,49
PR41238,2360,1166,648,394,257,177,128
PR41239,2274,1126,627,382,250,173,125
PR41240,2384,1176,652,396,258,178,129
PR41241,2,2,2,2,2,2,2
PR41242,13,10,8,7,6,6,5
PR41243,10,8,7,6,5,5,4
PR41244,2264,1122,625,381,249,172,125
PR41245,1628,831,475,295,197,138,102
PR41246,1154,608,356,227,154,110,82
PR41247,2321,1147,638,388,254,175,127
PR41248,1875,945,534,329,218,152,111
PR41249,2385,1175,652,396,258,178,129
PR41250,1495,769,442,277,185,131,96
PR41251,14,11,9,8,7,6,5
PR41252,1652,842,481,299,199,140,103
PR41253,1928,969,547,336,222,155,113
PR41254,1652,842,481,299,199,140,103
PR41255,1,1,1,1,1,1,1
PR41256,1888,951,536,331,219,153,112
PR41257,827,448,270,175,121,88,67
PR41258,2392,1179,654,397,259,179,129
PR41259,1680,855,487,303,201,141,104
PR41260,2392,1179,655,398,259,179,129
PR41261,2510,1232,681,412,268,185,133
PR41262,185,115,77,55,42,32,26
PR41263,2392,1179,655,398,259,179,129
PR41264,1680,855,487,303,201,141,104
PR41265,2355,1164,646,393,256,177,128
PR41266,185,115,77,55,42,32,26
PR41267,1669,850,485,301,200,141,103
PR41268,1784,901,512,316,210,147,108
PR41269,500,284,178,119,85,63,49
PR41270,1,1,1,1,1,1,1
PR41271,1651,842,480,299,199,140,103
PR41272,1577,807,462,288,192,135,100
PR41273,10,8,7,6,5,5,4
PR41274,182,113,76,55,41,32,26
PR41275,2420,1192,660,401,261,180,130
PR41276,177,110,75,54,40,32,25
PR41277,1253,655,382,242,163,116,86
PR41278,128,82,57,42,32,25,21
PR41279,213,131,87,62,46,36,29
PR41280,213,131,87,62,46,36,29
PR41281,607,339,209,138,97,72,55
PR41282,87,58,41,31,24,20,16
PR41283,1,1,1,1,1,1,1
PR41284,345,203,130,89,65,49,39
PR41285,500,284,178,119,85,63,49
PR41286,14,11,9,7,6,6,5
PR41287,938,503,300,193,133,96,72
PR41288,2622,1282,706,426,277,190,137
PR41289,494,281,176,118,84,63,48
PR41290,2,2,2,2,2,2,2
PR41291,592,331,204,136,96,70,54
PR41292,718,395,240,157,110,80,61
PR41293,2416,1190,660,400,261,180,130
PR41294,1,1,1,1,1,1,1
PR41295,1,1,1,1,1,1,1
PR41296,182,114,77,55,41,32,26
PR41297,177,111,75,54,40,32,25
PR41298,1,1,1,1,1,1,1
PR41299,399,231,147,100,73,54,42
PR41300,1201,630,368,234,158,113,84
PR41301,2632,1287,709,428,277,191,137
PR41302,1173,616,361,230,156,111,83
PR41303,565,317,196,131,92,68,52
PR41304,42,30,23,18,14,12,10
PR41305,11,9,8,7,6,5,5
PR41306,183,114,77,55,41,32,26
PR41307,42,30,23,18,14,12,10
PR41308,42,30,23,18,14,12,10
PR41309,42,30,23,18,14,12,10
PR41310,586,328,202,135,95,70,54
PR41311,42,30,23,18,14,12,10
PR41312,42,30,23,18,14,12,10
PR41313,42,30,23,18,14,12,10
PR41314,218,133,89,63,47,36,29
PR41315,42,30,23,18,14,12,10
PR41316,605,338,208,138,97,72,55
PR41317,462,264,166,112,80,60,46
PR41318,462,264,166,112,80,60,46
PR41319,182,114,77,55,41,32,26
PR41320,272,163,107,74,55,42,33
PR41321,42,30,23,18,14,12,10
PR41322,7,6,5,4,4,4,3
PR41323,462,264,166,112,80,60,46
PR41324,42,30,23,18,15,12,10
PR41325,42,30,23,18,15,12,10
PR41326,15,11,9,8,7,6,5
PR41327,367,214,137,94,68,51,40
PR41328,16,12,10,8,7,6,6
PR41329,16,12,10,8,7,6,6
PR41330,12,9,8,7,6,5,5
PR41331,9,8,6,6,5,4,4
PR41332,1150,607,356,226,154,110,82
PR41333,247,150,99,69,51,39,31
PR41334,10,8,7,6,5,5,4
PR41335,724,398,242,158,110,81,61
PR41336,2802,1362,746,449,290,199,143
PR41337,2395,1180,654,397,259,179,129
PR41338,12,9,8,7,6,5,5
PR41339,4,3,3,3,3,2,2
PR41340,2,2,2,2,2,2,2
PR41341,4,3,3,3,2,2,2
PR41342,5,4,4,3,3,3,3
PR41343,3,3,3,2,2,2,2
PR41344,1,1,1,1,1,1,1
PR41345,3,3,3,3,2,2,2
PR41346,2,2,2,2,2,2,2
PR41347,3,3,3,3,2,2,2
PR41348,4,3,3,3,2,2,2
PR41349,2508,1231,680,412,268,185,133
PR41350,2509,1232,681,412,268,185,133
PR41351,833,453,272,177,122,89,67
PR41352,925,497,296,192,131,95,71
PR41353,15,11,9,8,7,6,5
PR41354,462,264,166,112,80,60,46
PR41355,462,264,166,112,80,60,46
PR41356,1,1,1,1,1,1,1
PR41357,591,331,204,136,95,70,54
PR41358,7,6,5,5,4,4,4
PR41359,1667,849,484,301,200,141,103
PR41360,500,284,177,119,85,63,49
PR41361,59,41,30,23,18,15,13
PR41362,215,132,88,62,46,36,29
PR41363,184,115,77,55,42,32,26
PR41364,1,1,1,1,1,1,1
PR41365,184,115,77,55,42,32,26
PR41366,1,1,1,1,1,1,1
PR41367,2510,1232,681,412,268,185,133
PR41368,185,115,77,55,42,32,26
PR41369,185,115,77,55,42,32,26
PR41370,185,115,77,55,42,32,26
PR41371,185,115,77,55,42,32,26
PR41372,185,115,77,55,42,32,26
PR41373,185,115,77,55,42,32,26
PR41374,185,115,77,55,42,32,26
PR41375,1711,869,496,307,204,143,105
PR41376,1711,869,496,307,204,143,105
PR41377,1669,850,485,301,200,141,103
PR41378,997,532,315,203,139,100,75
PR41379,2587,1264,697,422,274,188,136
PR41380,1192,626,366,233,157,112,84
PR41381,719,395,240,158,110,80,61
PR41382,175,109,74,53,40,31,25
PR41383,1208,634,370,235,159,113,84
PR41384,7,6,5,4,4,4,3
PR41385,180,112,76,54,41,32,26
PR41386,187,116,78,56,41,33,26
PR41387,2510,1232,681,412,268,185,133
PR41388,185,115,77,55,42,32,26
PR41389,65,45,33,25,20,16,14
PR41390,2587,1265,697,422,274,188,136
PR41391,917,493,294,190,131,94,71
PR41392,2,2,2,2,2,2,2
PR41393,917,493,294,190,131,94,71
PR41394,267,161,105,74,54,41,33
PR41395,1212,636,371,235,159,114,85
PR41396,1,1,1,1,1,1,1
PR41397,5,4,4,3,3,3,3
PR41398,1,1,1,1,1,1,1
PR41399,2845,1380,756,454,293,201,144
PR41400,665,368,225,148,104,76,58
PR41401,42,30,23,18,14,12,10
PR41402,1194,627,367,233,158,113,84
PR41403,1194,627,367,233,158,113,84
PR41404,600,335,207,137,96,71,54
PR41405,1194,627,367,233,158,113,84
PR41406,913,491,293,189,130,94,71
PR41407,2422,1193,661,401,261,180,130
PR41408,179,112,75,54,41,32,26
PR41409,2304,1140,634,386,252,174,126
PR41410,1,1,1,1,1,1,1
PR41411,2036,1019,572,351,231,161,117
PR41412,2039,1019,572,351,231,161,117
PR41413,4,3,3,3,2,2,2
PR41414,4,3,3,3,3,2,2
PR41415,4,3,3,3,3,2,2
PR41416,2628,1284,707,427,277,190,137
PR41417,179,112,75,54,41,32,26
PR41418,2436,1199,664,403,262,181,131
PR41419,1,1,1,1,1,1,1
PR41420,2261,1120,624,380,249,172,125
PR41421,2643,1291,711,429,278,191,138
PR41422,14,11,9,8,7,6,5
PR41423,2039,1019,572,351,231,161,117
PR41424,4,3,3,3,2,2,2
PR41425,42,30,22,18,14,12,10
PR41426,2039,1019,572,351,231,161,117
